-6.34434764118,3.83042206675,2.87853800827,0.448943909057,-3.58298543898,2.3987598106,-5.00836759427
-0.0825638572372,5.31350593447,0.402419953701,-5.34552869317,-2.03267963215,0.507813886547,0.0380295020936
4.88907837992,-1.14638255978,-4.77258253684,-5.31629455653,-1.53083477711,0.02196976388,1.24506899982
0.813187477372,-4.39205350274,2.88332599055,4.81515432816,-5.58687230595,3.91276243521,-3.33283803331
1.41765875585,-2.57470566878,2.92070387971,-3.76059483554,-3.90387712022,0.314135225146,5.66547123603
-4.17403583005,4.68394813565,0.455952108721,-0.417789719766,-4.80677328849,2.21369204119,4.87949624393
-5.39873273641,-1.60519463274,4.32003769343,-5.33142605137,-1.1844297666,0.585921906032,-2.340274344
-4.57572583035,4.61177130092,3.281715204,-1.08516341458,-2.63295444834,-5.19441891379,0.122354213618
4.56131898126,-3.00579889946,-5.4192279841,2.03245337938,-3.0871108536,2.4748080592,-5.43066999193
2.15711987367,-2.11899605608,3.58915113509,-5.35638594324,-1.73008014505,-5.545282819,-0.127312119306
-5.49490228443,-3.99187076473,-4.44279761063,-1.33522204788,-1.90920695074,1.55406857735,4.51989965289
-2.98095201849,-0.591264762438,-5.21929084055,-5.61537853777,0.152755866182,1.54139725105,-4.31195616062
-2.0483435103,5.45369050453,-5.43801343617,-0.223690789016,-3.23419331635,4.03879523182,-1.02312375176
-4.85651275601,-4.45892293859,-2.07729229875,4.36157559726,-1.62662990634,1.89608811421,-3.90130451795
3.03092196286,3.44915389624,1.65179408925,1.28732080848,-5.76598624853,3.49412123323,-2.40193645928
3.21035919685,3.05187406411,0.843937954939,-1.12531358428,-3.51830680272,-3.08359199715,4.70419962569
4.1252717978,-1.72786395661,1.83045813298,-6.12273544699,-3.15343195771,2.73458772676,-4.82294267005
2.762643962,4.94254085547,3.8071885442,-0.660561252825,-4.83021043643,-4.07514376007,-5.17908422955
-3.25745167339,-4.59048940338,2.9600684774,2.14940344262,-4.22944341435,2.74354574792,3.21048039799
4.57269394104,3.86647077531,-5.22696459923,-0.0714819693432,-2.39051032269,-2.60909322965,-2.79133450335
2.74226368214,-4.24903282613,2.38366017083,3.61365879345,-3.46546117202,-4.87903728045,-4.48057596807
-4.37908838942,1.96550651871,-3.65110831635,0.632017480627,-0.402606274484,-4.79239351888,-4.2053255629
-4.77953154685,-4.86561648973,2.25100916139,1.40148089428,-0.677451167958,-4.82816547919,0.0632722626486
-2.502799614,0.670969534502,-3.36872677053,0.125449796611,-2.23642745225,-4.84617002764,5.57996187717
2.76956894539,-4.61254851139,-5.32696527003,0.553361300223,-0.165131975056,-5.51910766505,-0.0601524952387
2.78046933371,-1.89084870649,-2.60591744777,3.10481068467,-5.09308023789,1.89209494913,4.67072155004
